|position x y:| 383.3401740681446 412.9383011989768 |au jour de la planete| 125
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 382.9052179820426 412.79044492049974 |au jour de la planete| 126
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 382.4753348568276 412.63880596519186 |au jour de la planete| 127
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 382.05065207614734 412.48342926694835 |au jour de la planete| 128
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 381.6312954826751 412.32436086723806 |au jour de la planete| 129
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 381.21738934082003 412.16164790146087 |au jour de la planete| 130
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 380.80905629990474 411.9953385849802 |au jour de la planete| 131
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 380.4064173578218 411.8254821988357 |au jour de la planete| 132
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 380.0095918251794 411.6521290751404 |au jour de la planete| 133
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 379.61869728994714 411.4753305821662 |au jour de la planete| 134
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 379.2338495826119 411.2951391091221 |au jour de la planete| 135
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 378.8551627418552 411.1116080506304 |au jour de la planete| 136
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 378.48274898076056 410.92479179090475 |au jour de la planete| 137
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 378.1167186535627 410.7347456876347 |au jour de la planete| 138
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 377.75718022294734 410.5415260555821 |au jour de la planete| 139
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 377.40424022791075 410.34519014989405 |au jour de la planete| 140
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 377.05800325219064 410.14579614913663 |au jour de la planete| 141
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 376.7185718932753 409.9434031380556 |au jour de la planete| 142
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 376.38604673200183 409.73807109006805 |au jour de la planete| 143
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 376.0605263027521 409.52986084949123 |au jour de la planete| 144
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 375.74210706425464 409.31883411351305 |au jour de la planete| 145
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 375.4308833710017 409.1050534139097 |au jour de la planete| 146
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 375.12694744529045 408.88858209851617 |au jour de la planete| 147
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 374.8303893498952 408.6694843124551 |au jour de la planete| 148
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 374.54129696137977 408.44782497912894 |au jour de la planete| 149
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 374.25975594405804 408.22366978098205 |au jour de la planete| 150
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 373.9858497246096 407.9970851400373 |au jour de la planete| 151
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 373.7196594673586 407.7681381982138 |au jour de la planete| 152
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 373.46126405022324 407.53689679743167 |au jour de la planete| 153
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 373.21074004134215 407.3034294595084 |au jour de la planete| 154
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 372.96816167638593 407.06780536585484 |au jour de la planete| 155
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 372.7336008365594 406.83009433697526 |au jour de la planete| 156
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 372.5071270273016 406.59036681177764 |au jour de la planete| 157
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 372.28880735768996 406.3486938267015 |au jour de la planete| 158
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 372.0787065205543 406.10514699466796 |au jour de la planete| 159
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 371.87688677330704 405.85979848385966 |au jour de la planete| 160
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 371.68340791949487 405.61272099633527 |au jour de la planete| 161
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 371.49832729107777 405.36398774648677 |au jour de la planete| 162
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 371.3216997314404 405.1136724393442 |au jour de la planete| 163
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 371.1535775791405 404.8618492487353 |au jour de la planete| 164
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.9940106524003 404.60859279530627 |au jour de la planete| 165
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.84304623434383 404.35397812440993 |au jour de la planete| 166
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.70072905898627 404.0980806838684 |au jour de la planete| 167
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.56710129797807 403.84097630161585 |au jour de la planete| 168
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.44220254810887 403.5827411632297 |au jour de la planete| 169
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.3260698195737 403.3234517893545 |au jour de la planete| 170
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.2187375250064 403.0631850130277 |au jour de la planete| 171
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.1202374692823 402.80201795691215 |au jour de la planete| 172
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.03059884009366 402.540028010443 |au jour de la planete| 173
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.9498481993009 402.2772928068956 |au jour de la planete| 174
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.8780094750616 402.01389020038107 |au jour de la planete| 175
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.8151039547402 401.7498982427764 |au jour de la planete| 176
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.7611502786 401.48539516059606 |au jour de la planete| 177
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.71616443427956 401.2204593318117 |au jour de la planete| 178
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.6801597520555 400.9551692626272 |au jour de la planete| 179
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.6531469008922 400.6896035642155 |au jour de la planete| 180
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.6351338852804 400.4238409294244 |au jour de la planete| 181
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.6261260428655 400.1579601094582 |au jour de la planete| 182
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.6261260428655 399.8920398905421 |au jour de la planete| 183
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.6351338852804 399.6261590705759 |au jour de la planete| 184
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.6531469008922 399.36039643578476 |au jour de la planete| 185
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.68015975205543 399.09483073737306 |au jour de la planete| 186
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.7161644342795 398.8295406681886 |au jour de la planete| 187
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.76115027859987 398.56460483940424 |au jour de la planete| 188
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.81510395474015 398.30010175722384 |au jour de la planete| 189
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.8780094750615 398.03610979961917 |au jour de la planete| 190
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 369.9498481993008 397.7727071931047 |au jour de la planete| 191
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.03059884009355 397.50997198955724 |au jour de la planete| 192
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.1202374692822 397.24798204308814 |au jour de la planete| 193
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.2187375250063 396.98681498697255 |au jour de la planete| 194
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.3260698195736 396.7265482106458 |au jour de la planete| 195
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.44220254810875 396.46725883677055 |au jour de la planete| 196
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.56710129797796 396.2090236983844 |au jour de la planete| 197
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.7007290589861 395.9519193161319 |au jour de la planete| 198
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.84304623434366 395.6960218755903 |au jour de la planete| 199
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 370.9940106524001 395.441407204694 |au jour de la planete| 200
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 371.15357757914035 395.1881507512649 |au jour de la planete| 201
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 371.32169973144016 394.936327560656 |au jour de la planete| 202
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 371.4983272910776 394.68601225351347 |au jour de la planete| 203
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 371.68340791949464 394.437279003665 |au jour de la planete| 204
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 371.8768867733068 394.19020151614063 |au jour de la planete| 205
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 372.0787065205541 393.9448530053323 |au jour de la planete| 206
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 372.28880735768973 393.70130617329875 |au jour de la planete| 207
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 372.50712702730135 393.4596331882226 |au jour de la planete| 208
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 372.7336008365591 393.219905663025 |au jour de la planete| 209
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 372.96816167638565 392.9821946341454 |au jour de la planete| 210
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 373.21074004134186 392.74657054049186 |au jour de la planete| 211
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 373.46126405022295 392.5131032025686 |au jour de la planete| 212
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 373.7196594673583 392.28186180178636 |au jour de la planete| 213
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 373.98584972460924 392.0529148599629 |au jour de la planete| 214
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 374.2597559440577 391.82633021901813 |au jour de la planete| 215
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 374.54129696137943 391.60217502087124 |au jour de la planete| 216
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 374.83038934989486 391.38051568754514 |au jour de la planete| 217
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 375.1269474452901 391.16141790148407 |au jour de la planete| 218
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 375.4308833710013 390.9449465860905 |au jour de la planete| 219
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 375.74210706425424 390.73116588648713 |au jour de la planete| 220
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 376.0605263027517 390.52013915050895 |au jour de la planete| 221
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 376.38604673200143 390.3119289099322 |au jour de la planete| 222
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 376.7185718932749 390.10659686194464 |au jour de la planete| 223
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 377.0580032521902 389.90420385086355 |au jour de la planete| 224
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 377.40424022791035 389.70480985010613 |au jour de la planete| 225
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 377.7571802229469 389.5084739444181 |au jour de la planete| 226
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 378.1167186535623 389.3152543123655 |au jour de la planete| 227
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 378.4827489807601 389.12520820909543 |au jour de la planete| 228
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 378.8551627418547 388.93839194936976 |au jour de la planete| 229
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 379.23384958261147 388.7548608908781 |au jour de la planete| 230
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 379.6186972899467 388.574669417834 |au jour de la planete| 231
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 380.009591825179 388.3978709248598 |au jour de la planete| 232
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 380.4064173578213 388.2245178011645 |au jour de la planete| 233
|distance Terre planete=| 0.0 |10^8 km|
||
|position x y:| 380.8090562999042 388.05466141501995 |au jour de la planete| 234
